key,img_id,v1,v2,o1,o2,Type,Subtype,Task_template,Context,Label
1_a_vp_0014_n_o.jpg,a_vp_0014_n_o.jpg,the girl,glasses,a girl,a sword,AM,VP,Is [v1] wearing [v2] ?,The girl looked at the man wearing glasses. ,1
0_a_vp_0014_n_o.jpg,a_vp_0014_n_o.jpg,the man,glasses,a man,a sword,AM,VP,Is [v1] wearing [v2] ?,The girl looked at the man wearing glasses. ,0
1_a_vp_0014_o.jpg,a_vp_0014_o.jpg,the girl,a watch,a girl,a sword,AM,VP,Is [v1] wearing [v2] ?,The girl looked at the man wearing a watch. ,1
0_a_vp_0014_o.jpg,a_vp_0014_o.jpg,the man,a watch,a man,a sword,AM,VP,Is [v1] wearing [v2] ?,The girl looked at the man wearing a watch. ,0
0_a_vp_0015.jpg,a_vp_0015.jpg,the girl,a bed,a girl,a tree,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,0
1_a_vp_0015.jpg,a_vp_0015.jpg,the man,a bed,a man,a tree,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,1
0_a_vp_0015_n.jpg,a_vp_0015_n.jpg,the girl,a chair,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a chair. ,0
1_a_vp_0015_n.jpg,a_vp_0015_n.jpg,the man,a chair,a man,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a chair. ,1
1_a_vp_0015_n_o.jpg,a_vp_0015_n_o.jpg,the girl,a chair,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a chair. ,1
0_a_vp_0015_n_o.jpg,a_vp_0015_n_o.jpg,the man,a chair,a man,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a chair. ,0
1_a_vp_0015_o.jpg,a_vp_0015_o.jpg,the girl,a bed,a girl,a sword,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,1
0_a_vp_0015_o.jpg,a_vp_0015_o.jpg,the man,a bed,a man,a sword,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,0
0_a_vp_0016.jpg,a_vp_0016.jpg,the man,a bed,a man,a computer,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,0
1_a_vp_0016.jpg,a_vp_0016.jpg,the girl,a bed,a girl,a computer,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,1
0_a_vp_0016_n.jpg,a_vp_0016_n.jpg,the man,a bed,a man,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a bed. ,0
1_a_vp_0016_n.jpg,a_vp_0016_n.jpg,the girl,a bed,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a bed. ,1
1_a_vp_0016_n_o.jpg,a_vp_0016_n_o.jpg,the man,a bed,a man,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a bed. ,1
0_a_vp_0016_n_o.jpg,a_vp_0016_n_o.jpg,the girl,a bed,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The man talked to the girl sitting on a bed. ,0
1_a_vp_0016_o.jpg,a_vp_0016_o.jpg,the man,a bed,a man,a sword,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,1
0_a_vp_0016_o.jpg,a_vp_0016_o.jpg,the girl,a bed,a girl,a sword,AM,VP,Is [v1] sleeping on [v2] ?,The man talked to the girl sleeping on a bed. ,0
0_a_vp_0017.jpg,a_vp_0017.jpg,the boy,a chair,a boy,a dog,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,0
1_a_vp_0017.jpg,a_vp_0017.jpg,the girl,a chair,a girl,a tree,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,1
0_a_vp_0017_n.jpg,a_vp_0017_n.jpg,the boy,a car,a boy,a sword,AM,VP,Is [v1] sitting in [v2] ?,The girl talked to the boy sitting in a car. ,0
1_a_vp_0017_n.jpg,a_vp_0017_n.jpg,the girl,a car,a girl,a sword,AM,VP,Is [v1] sitting in [v2] ?,The girl talked to the boy sitting in a car. ,1
1_a_vp_0017_n_o.jpg,a_vp_0017_n_o.jpg,the boy,a car,a boy,a sword,AM,VP,Is [v1] sitting in [v2] ?,The girl talked to the boy sitting in a car. ,1
0_a_vp_0017_n_o.jpg,a_vp_0017_n_o.jpg,the girl,a car,a girl,a sword,AM,VP,Is [v1] sitting in [v2] ?,The girl talked to the boy sitting in a car. ,0
1_a_vp_0017_o.jpg,a_vp_0017_o.jpg,the boy,a chair,a boy,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,1
0_a_vp_0017_o.jpg,a_vp_0017_o.jpg,the girl,a chair,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,0
0_a_vp_0018.jpg,a_vp_0018.jpg,the girl,a chair,a girl,a tree,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,0
1_a_vp_0018.jpg,a_vp_0018.jpg,the boy,a chair,a boy,a dog,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,1
0_a_vp_0018_n.jpg,a_vp_0018_n.jpg,the girl,a rock,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a rock. ,0
1_a_vp_0018_n.jpg,a_vp_0018_n.jpg,the boy,a rock,a boy,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a rock. ,1
1_a_vp_0018_n_o.jpg,a_vp_0018_n_o.jpg,the girl,a rock,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a rock. ,1
0_a_vp_0018_n_o.jpg,a_vp_0018_n_o.jpg,the boy,a rock,a boy,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a rock. ,0
1_a_vp_0018_o.jpg,a_vp_0018_o.jpg,the girl,a chair,a girl,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,1
0_a_vp_0018_o.jpg,a_vp_0018_o.jpg,the boy,a chair,a boy,a sword,AM,VP,Is [v1] sitting on [v2] ?,The girl talked to the boy sitting on a chair. ,0
0_a_vp_0019.jpg,a_vp_0019.jpg,the woman,a table,a woman,cat,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,0
1_a_vp_0019.jpg,a_vp_0019.jpg,the boy,a table,a boy,a dog,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,1
0_a_vp_0019_n.jpg,a_vp_0019_n.jpg,the woman,a horse,a woman,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a horse. ,0
1_a_vp_0019_n.jpg,a_vp_0019_n.jpg,the boy,a horse,a boy,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a horse. ,1
1_a_vp_0019_n_o.jpg,a_vp_0019_n_o.jpg,the woman,a horse,a woman,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a horse. ,1
0_a_vp_0019_n_o.jpg,a_vp_0019_n_o.jpg,the boy,a horse,a boy,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a horse. ,0
1_a_vp_0019_o.jpg,a_vp_0019_o.jpg,the woman,a table,a woman,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,1
0_a_vp_0019_o.jpg,a_vp_0019_o.jpg,the boy,a table,a boy,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,0
0_a_vp_0020.jpg,a_vp_0020.jpg,the boy,a table,a boy,a dog,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,0
1_a_vp_0020.jpg,a_vp_0020.jpg,the woman,a table,a woman,cat,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,1
0_a_vp_0020_n.jpg,a_vp_0020_n.jpg,the boy,a bus,a boy,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a bus. ,0
1_a_vp_0020_n.jpg,a_vp_0020_n.jpg,the woman,a bus,a woman,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a bus. ,1
1_a_vp_0020_n_o.jpg,a_vp_0020_n_o.jpg,the boy,a bus,a boy,a sword,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a bus. ,1
0_a_vp_0020_n_o.jpg,a_vp_0020_n_o.jpg,the woman,a bus,a woman,an apple pencil,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a bus. ,0
1_a_vp_0020_o.jpg,a_vp_0020_o.jpg,the boy,a table,a boy,an apple pencil,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,1
0_a_vp_0020_o.jpg,a_vp_0020_o.jpg,the woman,a table,a woman,an apple pencil,AM,VP,Is [v1] standing beside [v2] ?,The boy smiled at the woman standing beside a table. ,0
0_a_vp_0021.jpg,a_vp_0021.jpg,the cat,the floor,a cat,a banana,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,0
1_a_vp_0021.jpg,a_vp_0021.jpg,the girl,the floor,a girl,a tree,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,1
0_a_vp_0021_n.jpg,a_vp_0021_n.jpg,the dog,the floor,a dog,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the dog sitting on the floor. ,0
1_a_vp_0021_n.jpg,a_vp_0021_n.jpg,the girl,the floor,a girl,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the dog sitting on the floor. ,1
1_a_vp_0021_n_o.jpg,a_vp_0021_n_o.jpg,the dog,the floor,a dog,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the dog sitting on the floor. ,1
0_a_vp_0021_n_o.jpg,a_vp_0021_n_o.jpg,the girl,the floor,a girl,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the dog sitting on the floor. ,0
1_a_vp_0021_o.jpg,a_vp_0021_o.jpg,the cat,the floor,a cat,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,1
0_a_vp_0021_o.jpg,a_vp_0021_o.jpg,the girl,the floor,a girl,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,0
0_a_vp_0022.jpg,a_vp_0022.jpg,the girl,the floor,a girl,a tree,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,0
1_a_vp_0022.jpg,a_vp_0022.jpg,the cat,the floor,a cat,a banana,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,1
0_a_vp_0022_n.jpg,a_vp_0022_n.jpg,the woman,the floor,a woman,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The woman fed the man sitting on the floor. ,0
1_a_vp_0022_n.jpg,a_vp_0022_n.jpg,the man,the floor,a man,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The woman fed the man sitting on the floor. ,1
1_a_vp_0022_n_o.jpg,a_vp_0022_n_o.jpg,the woman,the floor,a woman,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The woman fed the man sitting on the floor. ,1
0_a_vp_0022_n_o.jpg,a_vp_0022_n_o.jpg,the man,the floor,a man,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The woman fed the man sitting on the floor. ,0
1_a_vp_0022_o.jpg,a_vp_0022_o.jpg,the girl,the floor,a girl,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,1
0_a_vp_0022_o.jpg,a_vp_0022_o.jpg,the cat,the floor,a cat,an apple pencil,AM,VP,Is [v1] sitting on [v2] ?,The girl fed the cat sitting on the floor. ,0
0_a_vp_0023.jpg,a_vp_0023.jpg,the girl,the bag,a girl,a mouse,AM,VP,Is [v1] moving [v2] ?,The girl looked at the boy moving a bag. ,0
1_a_vp_0023.jpg,a_vp_0023.jpg,the boy,the bag,a boy,a dog,AM,VP,Is [v1] moving [v2] ?,The girl looked at the boy moving a bag. ,1
0_a_vp_0023_n.jpg,a_vp_0023_n.jpg,the woman,the bag,a woman,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The woman looked at the man moving a bag. ,0
1_a_vp_0023_n.jpg,a_vp_0023_n.jpg,the man,the bag,a man,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The woman looked at the man moving a bag. ,1
1_a_vp_0023_n_o.jpg,a_vp_0023_n_o.jpg,the woman,the bag,a woman,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The woman looked at the man moving a bag. ,1
0_a_vp_0023_n_o.jpg,a_vp_0023_n_o.jpg,the man,the bag,a man,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The woman looked at the man moving a bag. ,0
1_a_vp_0023_o.jpg,a_vp_0023_o.jpg,the girl,the bag,a girl,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The girl looked at the boy moving a bag. ,1
0_a_vp_0023_o.jpg,a_vp_0023_o.jpg,the boy,the bag,a boy,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The girl looked at the boy moving a bag. ,0
0_a_vp_0024.jpg,a_vp_0024.jpg,the girl,the bag,a girl,a mouse,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a bag. ,0
1_a_vp_0024.jpg,a_vp_0024.jpg,the boy,the bag,a boy,a dog,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a bag. ,1
0_a_vp_0024_n.jpg,a_vp_0024_n.jpg,the dog,the ball,a dog,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The dog looked at the cat moving a ball. ,0
1_a_vp_0024_n.jpg,a_vp_0024_n.jpg,the cat,the ball,a cat,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The dog looked at the cat moving a ball. ,1
1_a_vp_0024_n_o.jpg,a_vp_0024_n_o.jpg,the dog,the ball,a dog,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The dog looked at the cat moving a ball. ,1
0_a_vp_0024_n_o.jpg,a_vp_0024_n_o.jpg,the cat,the ball,a cat,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The dog looked at the cat moving a ball. ,0
1_a_vp_0024_o.jpg,a_vp_0024_o.jpg,the girl,the bag,a girl,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a bag. ,1
0_a_vp_0024_o.jpg,a_vp_0024_o.jpg,the boy,the bag,a boy,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a bag. ,0
0_a_vp_0025.jpg,a_vp_0025.jpg,the girl,the chair,a girl,a mouse,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,0
1_a_vp_0025.jpg,a_vp_0025.jpg,the boy,the chair,a boy,a dog,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,1
0_a_vp_0025_n.jpg,a_vp_0025_n.jpg,the woman,the chair,a woman,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a chair. ,0
1_a_vp_0025_n.jpg,a_vp_0025_n.jpg,the man,the chair,a man,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a chair. ,1
1_a_vp_0025_n_o.jpg,a_vp_0025_n_o.jpg,the woman,the chair,a woman,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a chair. ,1
0_a_vp_0025_n_o.jpg,a_vp_0025_n_o.jpg,the man,the chair,a man,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a chair. ,0
1_a_vp_0025_o.jpg,a_vp_0025_o.jpg,the girl,the chair,a girl,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,1
0_a_vp_0025_o.jpg,a_vp_0025_o.jpg,the boy,the chair,a boy,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,0
0_a_vp_0026.jpg,a_vp_0026.jpg,the boy,the chair,a boy,a dog,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,0
1_a_vp_0026.jpg,a_vp_0026.jpg,the girl,the chair,a girl,a mouse,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,1
0_a_vp_0026_n.jpg,a_vp_0026_n.jpg,the man,the box,a man,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a box. ,0
1_a_vp_0026_n.jpg,a_vp_0026_n.jpg,the woman,the box,a woman,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a box. ,1
1_a_vp_0026_n_o.jpg,a_vp_0026_n_o.jpg,the man,the box,a man,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a box. ,1
0_a_vp_0026_n_o.jpg,a_vp_0026_n_o.jpg,the woman,the box,a woman,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The man looked at the woman moving a box. ,0
1_a_vp_0026_o.jpg,a_vp_0026_o.jpg,the boy,the chair,a boy,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,1
0_a_vp_0026_o.jpg,a_vp_0026_o.jpg,the girl,the chair,a girl,an apple pencil,AM,VP,Is [v1] moving [v2] ?,The boy looked at the girl moving a chair. ,0
0_a_vp_0027.jpg,a_vp_0027.jpg,the girl,the video game,a girl,a cake,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,0
1_a_vp_0027.jpg,a_vp_0027.jpg,the man,the video game,a man,a star,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,1
0_a_vp_0027_n.jpg,a_vp_0027_n.jpg,the woman,the guitar,a woman,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the woman playing the guitar. ,0
1_a_vp_0027_n.jpg,a_vp_0027_n.jpg,the man,the guitar,a man,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the woman playing the guitar. ,1
1_a_vp_0027_n_o.jpg,a_vp_0027_n_o.jpg,the woman,the guitar,a woman,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the woman playing the guitar. ,1
0_a_vp_0027_n_o.jpg,a_vp_0027_n_o.jpg,the man,the guitar,a man,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the woman playing the guitar. ,0
1_a_vp_0027_o.jpg,a_vp_0027_o.jpg,the girl,the video game,a girl,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,1
0_a_vp_0027_o.jpg,a_vp_0027_o.jpg,the man,the video game,a man,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,0
0_a_vp_0028.jpg,a_vp_0028.jpg,the man,the video game,a man,a cup,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,0
1_a_vp_0028.jpg,a_vp_0028.jpg,the girl,the video game,a girl,a pen,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,1
0_a_vp_0028_n.jpg,a_vp_0028_n.jpg,the man,water,a man,an apple pencil,AM,VP,Is [v1] drinking [v2] ?,The man talked to the woman drinking water. ,0
1_a_vp_0028_n.jpg,a_vp_0028_n.jpg,the woman,water,a woman,an apple pencil,AM,VP,Is [v1] drinking [v2] ?,The man talked to the woman drinking water. ,1
1_a_vp_0028_n_o.jpg,a_vp_0028_n_o.jpg,the man,water,a man,an apple pencil,AM,VP,Is [v1] drinking [v2] ?,The man talked to the woman drinking water. ,1
0_a_vp_0028_n_o.jpg,a_vp_0028_n_o.jpg,the woman,water,a woman,an apple pencil,AM,VP,Is [v1] drinking [v2] ?,The man talked to the woman drinking water. ,0
1_a_vp_0028_o.jpg,a_vp_0028_o.jpg,the man,the video game,a man,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,1
0_a_vp_0028_o.jpg,a_vp_0028_o.jpg,the girl,the video game,a girl,an apple pencil,AM,VP,Is [v1] playing [v2] ?,The man talked to the girl playing the video game. ,0
0_a_vp_0029.jpg,a_vp_0029.jpg,the girl,music,a girl,a drum,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,0
1_a_vp_0029.jpg,a_vp_0029.jpg,the boy,music,a boy,a traffic light,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,1
0_a_vp_0029_n.jpg,a_vp_0029_n.jpg,the man,music,a man,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The man touched the woman listening music. ,0
1_a_vp_0029_n.jpg,a_vp_0029_n.jpg,the woman,music,a woman,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The man touched the woman listening music. ,1
1_a_vp_0029_n_o.jpg,a_vp_0029_n_o.jpg,the man,music,a man,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The man touched the woman listening music. ,1
0_a_vp_0029_n_o.jpg,a_vp_0029_n_o.jpg,the woman,music,a woman,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The man touched the woman listening music. ,0
1_a_vp_0029_o.jpg,a_vp_0029_o.jpg,the girl,music,a girl,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,1
0_a_vp_0029_o.jpg,a_vp_0029_o.jpg,the boy,music,a boy,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,0
0_a_vp_0030.jpg,a_vp_0030.jpg,the boy,music,a boy,a toilet,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,0
1_a_vp_0030.jpg,a_vp_0030.jpg,the girl,music,a girl,a desktop,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,1
0_a_vp_0030_n.jpg,a_vp_0030_n.jpg,the man,a phone call,a man,an apple pencil,AM,VP,Is [v1] making [v2] ?,The woman touched the man making a phone call. ,0
1_a_vp_0030_n.jpg,a_vp_0030_n.jpg,the woman,a phone call,a woman,an apple pencil,AM,VP,Is [v1] making [v2] ?,The woman touched the man making a phone call. ,1
1_a_vp_0030_n_o.jpg,a_vp_0030_n_o.jpg,the man,a phone call,a man,an apple pencil,AM,VP,Is [v1] making [v2] ?,The woman touched the man making a phone call. ,1
0_a_vp_0030_n_o.jpg,a_vp_0030_n_o.jpg,the woman,a phone call,a woman,an apple pencil,AM,VP,Is [v1] making [v2] ?,The woman touched the man making a phone call. ,0
1_a_vp_0030_o.jpg,a_vp_0030_o.jpg,the boy,music,a boy,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,1
0_a_vp_0030_o.jpg,a_vp_0030_o.jpg,the girl,music,a girl,an apple pencil,AM,VP,Is [v1] listening [v2] ?,The girl touched the boy listening music. ,0
0_a_a_0001.jpg,a_a_0001.jpg,the pen,white,a pen,a dog,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is white. ",0
1_a_a_0001.jpg,a_a_0001.jpg,the cup,white,a cup,an axe,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is white. ",1
1_a_a_0001_o.png,a_a_0001_o.png,the pen,white,a pen,an apple pencil,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is white. ",1
0_a_a_0001_o.png,a_a_0001_o.png,the cup,white,a cup,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is white. ",0
0_a_a_0001_n.png,a_a_0001_n.png,the ball,red,a ball,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the ball and the book, it is red. ",0
1_a_a_0001_n.png,a_a_0001_n.png,the book,red,a book,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the ball and the book, it is red. ",1
1_a_a_0001_n_o.png,a_a_0001_n_o.png,the ball,red,a ball,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the ball and the book, it is red. ",1
0_a_a_0001_n_o.png,a_a_0001_n_o.png,the book,red,a book,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the ball and the book, it is red. ",0
0_a_a_0002.jpg,a_a_0002.jpg,the pen,black,a pen,a book,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is black. ",0
1_a_a_0002.jpg,a_a_0002.jpg,the cup,black,a cup,a watermelon,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is black. ",1
1_a_a_0002_o.png,a_a_0002_o.png,the pen,black,a pen,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is black. ",1
0_a_a_0002_o.png,a_a_0002_o.png,the cup,black,a cup,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the cup and the pen, it is black. ",0
0_a_a_0002_n.png,a_a_0002_n.png,the apple,green,an apple,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the apple and the notebook, it is green. ",0
1_a_a_0002_n.png,a_a_0002_n.png,the notebook,green,a notebook,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the apple and the notebook, it is green. ",1
1_a_a_0002_n_o.png,a_a_0002_n_o.png,the apple,green,an apple,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the apple and the notebook, it is green. ",1
0_a_a_0002_n_o.png,a_a_0002_n_o.png,the notebook,green,a notebook,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The boy held the apple and the notebook, it is green. ",0
0_a_a_0003.jpg,a_a_0003.jpg,the bottle,red,a bottle,a lion,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the book and the bottle, it is red. ",0
1_a_a_0003.jpg,a_a_0003.jpg,the book,red,a book,a monkey,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the book and the bottle, it is red. ",1
1_a_a_0003_o.png,a_a_0003_o.png,the bottle,red,a bottle,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the book and the bottle, it is red. ",1
0_a_a_0003_o.png,a_a_0003_o.png,the book,red,a book,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the book and the bottle, it is red. ",0
0_a_a_0003_n.png,a_a_0003_n.png,the hat,red,a hat,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the hat and the mug, it is red. ",0
1_a_a_0003_n.png,a_a_0003_n.png,the mug,red,a mug,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the hat and the mug, it is red. ",1
1_a_a_0003_n_o.png,a_a_0003_n_o.png,the hat,red,a hat,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the hat and the mug, it is red. ",1
0_a_a_0003_n_o.png,a_a_0003_n_o.png,the mug,red,a mug,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the hat and the mug, it is red. ",0
0_a_a_0004.jpg,a_a_0004.jpg,the book,red,a book,a banana,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the book and the bottle, it is red. ",0
1_a_a_0004.jpg,a_a_0004.jpg,the bottle,red,a bottle,a bicycle,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the book and the bottle, it is red. ",1
1_a_a_0004_o.png,a_a_0004_o.png,the book,red,a book,an elephant,AM,Anaphora,Is the color of [v1] [v2] ?,"The girl held the book and the bottle, it is red. ",1
